target	model	fold_held	n_train	n_test	spearman_r	pearson_r	r2	mae	auroc_DM1high_train_thr	auroc_DM1high_global_thr	thr_train_q75	thr_global_q75	tile_size	embedding	pooled_n	pooled_spearman_r	pooled_pearson_r	pooled_r2	pooled_mae	pooled_auroc_DM1high_global_thr
DM1_like_score_resid	ridge	GSM7980870_LPTC-3	3000	200	-0.0435865896647416	-0.2058932388959096	-5.484432196336122	0.6263849146038808	0.4643260188087774	0.4643260188087774	0.1858869182409361	0.1873842793785555	224	resnet50_imagenet	3200	0.02220839718832	-0.0055645450128155	-9.983616913760365	0.7255494274633892	0.5113557291666666
DM1_like_score_resid	ridge	GSM7980871_LPTC-4	3000	200	-0.0239420985524638	-0.0407832430492687	-6.522079857369891	0.7105075347973738	0.4806743421052631	0.4806743421052631	0.1875982437426893	0.1873842793785555	224	resnet50_imagenet	3200	0.02220839718832	-0.0055645450128155	-9.983616913760365	0.7255494274633892	0.5113557291666666
DM1_like_score_resid	ridge	GSM7980872_ATC-1	3000	200	0.080934523363084	0.0417392215769945	-7.201990973528524	0.458362661264672			0.2024718200217246	0.1873842793785555	224	resnet50_imagenet	3200	0.02220839718832	-0.0055645450128155	-9.983616913760365	0.7255494274633892	0.5113557291666666
DM1_like_score_resid	ridge	GSM7980873_ATC-2	3000	200	0.0017640441011025	-0.1460940297652017	-5.96148085762305	0.6728772487761978			0.2024718200217246	0.1873842793785555	224	resnet50_imagenet	3200	0.02220839718832	-0.0055645450128155	-9.983616913760365	0.7255494274633892	0.5113557291666666
DM1_like_score_resid	ridge	GSM7980874_ATC-3	3000	200	-0.0739998499962499	-0.1260997645196615	-25.48168518428568	0.5930758523931918			0.2024718200217246	0.1873842793785555	224	resnet50_imagenet	3200	0.02220839718832	-0.0055645450128155	-9.983616913760365	0.7255494274633892	0.5113557291666666
DM1_like_score_resid	ridge	GSM7980875_ATC-4	3000	200	0.0437470936773419	0.1241267115700197	-5.603012539249817	0.6376205961436143	0.5065527065527066	0.5009848221527053	0.1806202649160803	0.1873842793785555	224	resnet50_imagenet	3200	0.02220839718832	-0.0055645450128155	-9.983616913760365	0.7255494274633892	0.5113557291666666
DM1_like_score_resid	enet	GSM7980860_N-1	3000	200	0.0396759918997974	0.0750066868457086	-1.2895535213812783	0.4419667658331545	0.5087912087912088	0.5150401069518716	0.1792856625065125	0.1873842793785555	224	resnet50_imagenet	3200	0.0170516405812149	0.0105732904902899	-1.038621987220575	0.3757534727884219	0.5002140625
DM1_like_score_resid	enet	GSM7980861_N-2	3000	200	-0.0319507987699692	0.0537369955307179	-0.8457495243746349	0.417896423242835	0.4966002914035939	0.4927002821739664	0.1837082612586049	0.1873842793785555	224	resnet50_imagenet	3200	0.0170516405812149	0.0105732904902899	-1.038621987220575	0.3757534727884219	0.5002140625
DM1_like_score_resid	enet	GSM7980862_N-3	3000	200	-0.0789034725868146	0.004952145364652	-1.8479671272689764	0.4776235046790025	0.4394624029660525	0.4550064866139875	0.181553213776979	0.1873842793785555	224	resnet50_imagenet	3200	0.0170516405812149	0.0105732904902899	-1.038621987220575	0.3757534727884219	0.5002140625
DM1_like_score_resid	enet	GSM7980863_N-4	3000	200	0.0663886597164929	0.0586257771448357	-1.369651344512843	0.4567246178920416	0.549003420214648	0.549003420214648	0.182428608881903	0.1873842793785555	224	resnet50_imagenet	3200	0.0170516405812149	0.0105732904902899	-1.038621987220575	0.3757534727884219	0.5002140625
DM1_like_score_resid	enet	GSM7980864_PTC-1	3000	200	0.0717677941948548	0.0637168260963962	-0.7639595262576879	0.4084436283481762	0.5556561996779388	0.5664450127877237	0.1703209273610871	0.1873842793785555	224	resnet50_imagenet	3200	0.0170516405812149	0.0105732904902899	-1.038621987220575	0.3757534727884219	0.5002140625
DM1_like_score_resid	enet	GSM7980865_PTC-2	3000	200	0.0104552613815345	0.0055967324910891	-0.7752958853269787	0.4006976937611516	0.4746428571428571	0.4709700685178507	0.182907166253985	0.1873842793785555	224	resnet50_imagenet	3200	0.0170516405812149	0.0105732904902899	-1.038621987220575	0.3757534727884219	0.5002140625
DM1_like_score_resid	enet	GSM7980866_PTC-3	3000	200	0.0377049426235656	0.0999785184983251	-0.3201417810043601	0.3365003838371515	0.5438153624233681	0.5347255949490044	0.1829884098622075	0.1873842793785555	224	resnet50_imagenet	3200	0.0170516405812149	0.0105732904902899	-1.038621987220575	0.3757534727884219	0.5002140625
DM1_like_score_resid	enet	GSM7980867_PTC-4	3000	200	0.121150528763219	0.0860953426229105	-1.7326779531892775	0.3352744388610482	0.5742853637590479	0.5642361111111112	0.1853033271424038	0.1873842793785555	224	resnet50_imagenet	3200	0.0170516405812149	0.0105732904902899	-1.038621987220575	0.3757534727884219	0.5002140625
DM1_like_score_resid	enet	GSM7980868_LPTC-1	3000	200	-0.0027585689642241	-0.0489530775094948	-1.9499255275082223	0.4315094428860752	0.5469534050179211	0.5469534050179211	0.1881154067637957	0.1873842793785555	224	resnet50_imagenet	3200	0.0170516405812149	0.0105732904902899	-1.038621987220575	0.3757534727884219	0.5002140625
DM1_like_score_resid	enet	GSM7980869_LPTC-2	3000	200	0.0963144078601965	0.0898649942288006	-0.9103563564412482	0.3534408176776628	0.5236042692939245	0.5236042692939245	0.1729332432995109	0.1873842793785555	224	resnet50_imagenet	3200	0.0170516405812149	0.0105732904902899	-1.038621987220575	0.3757534727884219	0.5002140625
DM1_like_score_resid	enet	GSM7980870_LPTC-3	3000	200	-0.0724563114077852	-0.1182783669554954	-0.6194757232981936	0.3386823557821314	0.4521630094043887	0.4521630094043887	0.1858869182409361	0.1873842793785555	224	resnet50_imagenet	3200	0.0170516405812149	0.0105732904902899	-1.038621987220575	0.3757534727884219	0.5002140625
DM1_like_score_resid	enet	GSM7980871_LPTC-4	3000	200	-0.0635655891397285	-0.0333164363238669	-0.9824801969075224	0.4135215548526617	0.4157072368421052	0.4157072368421052	0.1875982437426893	0.1873842793785555	224	resnet50_imagenet	3200	0.0170516405812149	0.0105732904902899	-1.038621987220575	0.3757534727884219	0.5002140625
DM1_like_score_resid	enet	GSM7980872_ATC-1	3000	200	0.010323258081452	0.0194150095922515	-1.3281770115396214	0.2644914642855026			0.2024718200217246	0.1873842793785555	224	resnet50_imagenet	3200	0.0170516405812149	0.0105732904902899	-1.038621987220575	0.3757534727884219	0.5002140625
DM1_like_score_resid	enet	GSM7980873_ATC-2	3000	200	0.0520978024450611	-0.0066571491715488	-0.842652058977174	0.3215361752917012			0.2024718200217246	0.1873842793785555	224	resnet50_imagenet	3200	0.0170516405812149	0.0105732904902899	-1.038621987220575	0.3757534727884219	0.5002140625
DM1_like_score_resid	enet	GSM7980874_ATC-3	3000	200	-0.0430900772519313	-0.2739220790096437	-2.6794725930795247	0.2442068918589245			0.2024718200217246	0.1873842793785555	224	resnet50_imagenet	3200	0.0170516405812149	0.0105732904902899	-1.038621987220575	0.3757534727884219	0.5002140625
DM1_like_score_resid	enet	GSM7980875_ATC-4	3000	200	0.0470561764044101	0.0265549827576822	-0.3945436069776371	0.369539405525531	0.5072364672364673	0.4995944849959449	0.1806202649160803	0.1873842793785555	224	resnet50_imagenet	3200	0.0170516405812149	0.0105732904902899	-1.038621987220575	0.3757534727884219	0.5002140625
RAI_8_score_resid	ridge	GSM7980860_N-1	3000	200	0.004561614040351	0.0042726367621307	-10.190051583999011	0.8631876203594353	0.4772619047619048	0.4751092763477416	0.1501219619606886	0.1529194489171794	224	resnet50_imagenet	3200	0.02220839718832	-0.0055645450128155	-9.983616913760365	0.7255494274633892	0.5190140625
RAI_8_score_resid	ridge	GSM7980861_N-2	3000	200	-0.0541768544213605	0.0434784542908582	-5.930996557514843	0.6897137199512734	0.4482100774323869	0.4634757834757835	0.1488190318534688	0.1529194489171794	224	resnet50_imagenet	3200	0.02220839718832	-0.0055645450128155	-9.983616913760365	0.7255494274633892	0.5190140625
RAI_8_score_resid	ridge	GSM7980862_N-3	3000	200	-0.0189259731493287	-0.0416962817662058	-20.003090175741107	1.1432225090939567	0.4509470616804274	0.4473070788860263	0.1505113644430249	0.1529194489171794	224	resnet50_imagenet	3200	0.02220839718832	-0.0055645450128155	-9.983616913760365	0.7255494274633892	0.5190140625
RAI_8_score_resid	ridge	GSM7980863_N-4	3000	200	0.0145608640216005	0.0038770818333833	-17.341190878242315	1.0396349108077718	0.5096119825451115	0.5096428571428572	0.1498438592514834	0.1529194489171794	224	resnet50_imagenet	3200	0.02220839718832	-0.0055645450128155	-9.983616913760365	0.7255494274633892	0.5190140625
RAI_8_score_resid	ridge	GSM7980864_PTC-1	3000	200	0.1183349583739593	0.150777346406669	-12.21893473188113	0.8254497376755586	0.5091086079821999	0.5091086079821999	0.1542269859957865	0.1529194489171794	224	resnet50_imagenet	3200	0.02220839718832	-0.0055645450128155	-9.983616913760365	0.7255494274633892	0.5190140625
RAI_8_score_resid	ridge	GSM7980865_PTC-2	3000	200	0.0351638790969774	-0.0374519180700602	-7.652283052121024	0.7462186541812406	0.5545002261420171	0.5545002261420171	0.1490043816120236	0.1529194489171794	224	resnet50_imagenet	3200	0.02220839718832	-0.0055645450128155	-9.983616913760365	0.7255494274633892	0.5190140625
RAI_8_score_resid	ridge	GSM7980866_PTC-3	3000	200	0.0501087527188179	-0.0100687382027931	-2.9637567748325613	0.5053255074077488	0.5251998609662843	0.5251998609662843	0.149449196783387	0.1529194489171794	224	resnet50_imagenet	3200	0.02220839718832	-0.0055645450128155	-9.983616913760365	0.7255494274633892	0.5190140625
RAI_8_score_resid	ridge	GSM7980867_PTC-4	3000	200	0.1177049426235656	0.1338622297792166	-15.903054082171067	0.677355687752017	0.5953507230706853	0.5953507230706853	0.1530875049037982	0.1529194489171794	224	resnet50_imagenet	3200	0.02220839718832	-0.0055645450128155	-9.983616913760365	0.7255494274633892	0.5190140625
RAI_8_score_resid	ridge	GSM7980868_LPTC-1	3000	200	0.0547018675466886	0.0578961443763182	-11.891858864037344	0.7979282958944853	0.553475935828877	0.553475935828877	0.1484542433798419	0.1529194489171794	224	resnet50_imagenet	3200	0.02220839718832	-0.0055645450128155	-9.983616913760365	0.7255494274633892	0.5190140625
RAI_8_score_resid	ridge	GSM7980869_LPTC-2	3000	200	0.035484887122178	-0.0232008324260684	-14.8080547015614	0.6219253883118093	0.5615405701754386	0.5615405701754386	0.1534633310468127	0.1529194489171794	224	resnet50_imagenet	3200	0.02220839718832	-0.0055645450128155	-9.983616913760365	0.7255494274633892	0.5190140625
RAI_8_score_resid	ridge	GSM7980870_LPTC-3	3000	200	-0.0435865896647416	-0.2058932388959096	-5.484432196336122	0.6263849146038808	0.4838286713286713	0.4838286713286713	0.155239144736026	0.1529194489171794	224	resnet50_imagenet	3200	0.02220839718832	-0.0055645450128155	-9.983616913760365	0.7255494274633892	0.5190140625
RAI_8_score_resid	ridge	GSM7980871_LPTC-4	3000	200	-0.0239420985524638	-0.0407832430492687	-6.522079857369891	0.7105075347973738	0.5368352928486678	0.5438461538461539	0.1467442108361153	0.1529194489171794	224	resnet50_imagenet	3200	0.02220839718832	-0.0055645450128155	-9.983616913760365	0.7255494274633892	0.5190140625
RAI_8_score_resid	ridge	GSM7980872_ATC-1	3000	200	0.080934523363084	0.0417392215769945	-7.201990973528524	0.458362661264672	0.584729981378026	0.5738147875214935	0.1652676425896657	0.1529194489171794	224	resnet50_imagenet	3200	0.02220839718832	-0.0055645450128155	-9.983616913760365	0.7255494274633892	0.5190140625
RAI_8_score_resid	ridge	GSM7980873_ATC-2	3000	200	0.0017640441011025	-0.1460940297652017	-5.96148085762305	0.6728772487761978	0.2533333333333333	0.2533333333333333	0.1724517979385298	0.1529194489171794	224	resnet50_imagenet	3200	0.02220839718832	-0.0055645450128155	-9.983616913760365	0.7255494274633892	0.5190140625
RAI_8_score_resid	ridge	GSM7980874_ATC-3	3000	200	-0.0739998499962499	-0.1260997645196615	-25.48168518428568	0.5930758523931918	0.6492307692307692	0.6492307692307692	0.1724517979385298	0.1529194489171794	224	resnet50_imagenet	3200	0.02220839718832	-0.0055645450128155	-9.983616913760365	0.7255494274633892	0.5190140625
RAI_8_score_resid	ridge	GSM7980875_ATC-4	3000	200	0.0437470936773419	0.1241267115700197	-5.603012539249817	0.6376205961436143	0.5190972222222223	0.5190972222222223	0.1475283525545296	0.1529194489171794	224	resnet50_imagenet	3200	0.02220839718832	-0.0055645450128155	-9.983616913760365	0.7255494274633892	0.5190140625
RAI_8_score_resid	enet	GSM7980860_N-1	3000	200	0.0396759918997974	0.0750066868457086	-1.2895535213812783	0.4419667658331545	0.4835714285714285	0.4732880038853813	0.1501219619606886	0.1529194489171794	224	resnet50_imagenet	3200	0.0170516405812149	0.0105732904902899	-1.038621987220575	0.3757534727884219	0.5160708333333334
RAI_8_score_resid	enet	GSM7980861_N-2	3000	200	-0.0319507987699692	0.0537369955307179	-0.8457495243746349	0.417896423242835	0.4543822242172596	0.4727065527065527	0.1488190318534688	0.1529194489171794	224	resnet50_imagenet	3200	0.0170516405812149	0.0105732904902899	-1.038621987220575	0.3757534727884219	0.5160708333333334
RAI_8_score_resid	enet	GSM7980862_N-3	3000	200	-0.0789034725868146	0.004952145364652	-1.8479671272689764	0.4776235046790025	0.447425934919864	0.4432584958900749	0.1505113644430249	0.1529194489171794	224	resnet50_imagenet	3200	0.0170516405812149	0.0105732904902899	-1.038621987220575	0.3757534727884219	0.5160708333333334
RAI_8_score_resid	enet	GSM7980863_N-4	3000	200	0.0663886597164929	0.0586257771448357	-1.369651344512843	0.4567246178920416	0.5256516098596532	0.530952380952381	0.1498438592514834	0.1529194489171794	224	resnet50_imagenet	3200	0.0170516405812149	0.0105732904902899	-1.038621987220575	0.3757534727884219	0.5160708333333334
RAI_8_score_resid	enet	GSM7980864_PTC-1	3000	200	0.0717677941948548	0.0637168260963962	-0.7639595262576879	0.4084436283481762	0.4850507578918092	0.4850507578918092	0.1542269859957865	0.1529194489171794	224	resnet50_imagenet	3200	0.0170516405812149	0.0105732904902899	-1.038621987220575	0.3757534727884219	0.5160708333333334
RAI_8_score_resid	enet	GSM7980865_PTC-2	3000	200	0.0104552613815345	0.0055967324910891	-0.7752958853269787	0.4006976937611516	0.5314337403889643	0.5314337403889643	0.1490043816120236	0.1529194489171794	224	resnet50_imagenet	3200	0.0170516405812149	0.0105732904902899	-1.038621987220575	0.3757534727884219	0.5160708333333334
RAI_8_score_resid	enet	GSM7980866_PTC-3	3000	200	0.0377049426235656	0.0999785184983251	-0.3201417810043601	0.3365003838371515	0.5156992237284208	0.5156992237284208	0.149449196783387	0.1529194489171794	224	resnet50_imagenet	3200	0.0170516405812149	0.0105732904902899	-1.038621987220575	0.3757534727884219	0.5160708333333334
RAI_8_score_resid	enet	GSM7980867_PTC-4	3000	200	0.121150528763219	0.0860953426229105	-1.7326779531892775	0.3352744388610482	0.5749425598053792	0.5749425598053792	0.1530875049037982	0.1529194489171794	224	resnet50_imagenet	3200	0.0170516405812149	0.0105732904902899	-1.038621987220575	0.3757534727884219	0.5160708333333334
RAI_8_score_resid	enet	GSM7980868_LPTC-1	3000	200	-0.0027585689642241	-0.0489530775094948	-1.9499255275082223	0.4315094428860752	0.5170454545454546	0.5170454545454546	0.1484542433798419	0.1529194489171794	224	resnet50_imagenet	3200	0.0170516405812149	0.0105732904902899	-1.038621987220575	0.3757534727884219	0.5160708333333334
RAI_8_score_resid	enet	GSM7980869_LPTC-2	3000	200	0.0963144078601965	0.0898649942288006	-0.9103563564412482	0.3534408176776628	0.5544133771929824	0.5544133771929824	0.1534633310468127	0.1529194489171794	224	resnet50_imagenet	3200	0.0170516405812149	0.0105732904902899	-1.038621987220575	0.3757534727884219	0.5160708333333334
RAI_8_score_resid	enet	GSM7980870_LPTC-3	3000	200	-0.0724563114077852	-0.1182783669554954	-0.6194757232981936	0.3386823557821314	0.4710081585081585	0.4710081585081585	0.155239144736026	0.1529194489171794	224	resnet50_imagenet	3200	0.0170516405812149	0.0105732904902899	-1.038621987220575	0.3757534727884219	0.5160708333333334
RAI_8_score_resid	enet	GSM7980871_LPTC-4	3000	200	-0.0635655891397285	-0.0333164363238669	-0.9824801969075224	0.4135215548526617	0.5124582029985978	0.5047252747252747	0.1467442108361153	0.1529194489171794	224	resnet50_imagenet	3200	0.0170516405812149	0.0105732904902899	-1.038621987220575	0.3757534727884219	0.5160708333333334
RAI_8_score_resid	enet	GSM7980872_ATC-1	3000	200	0.010323258081452	0.0194150095922515	-1.3281770115396214	0.2644914642855026	0.550146315509444	0.5413903217882584	0.1652676425896657	0.1529194489171794	224	resnet50_imagenet	3200	0.0170516405812149	0.0105732904902899	-1.038621987220575	0.3757534727884219	0.5160708333333334
RAI_8_score_resid	enet	GSM7980873_ATC-2	3000	200	0.0520978024450611	-0.0066571491715488	-0.842652058977174	0.3215361752917012	0.4020512820512821	0.4020512820512821	0.1724517979385298	0.1529194489171794	224	resnet50_imagenet	3200	0.0170516405812149	0.0105732904902899	-1.038621987220575	0.3757534727884219	0.5160708333333334
RAI_8_score_resid	enet	GSM7980874_ATC-3	3000	200	-0.0430900772519313	-0.2739220790096437	-2.6794725930795247	0.2442068918589245	0.6799999999999999	0.6799999999999999	0.1724517979385298	0.1529194489171794	224	resnet50_imagenet	3200	0.0170516405812149	0.0105732904902899	-1.038621987220575	0.3757534727884219	0.5160708333333334
RAI_8_score_resid	enet	GSM7980875_ATC-4	3000	200	0.0470561764044101	0.0265549827576822	-0.3945436069776371	0.369539405525531	0.5018446180555556	0.5018446180555556	0.1475283525545296	0.1529194489171794	224	resnet50_imagenet	3200	0.0170516405812149	0.0105732904902899	-1.038621987220575	0.3757534727884219	0.5160708333333334
TDS_like_score_resid	ridge	GSM7980860_N-1	3000	200	0.0424270606765169	0.022567629592974	-8.044101101739514	0.8930375500566348	0.5010147133434806	0.4944166345783596	0.1384930288797983	0.1397106439324856	224	resnet50_imagenet	3200	0.0406953749458373	0.0030670473248832	-9.544965412716278	0.7914334955871357	0.5256156249999999
TDS_like_score_resid	ridge	GSM7980861_N-2	3000	200	-0.0008775219380484	0.0485115028068037	-5.972667091048693	0.7709672989951863	0.4983915441176471	0.4853903693314633	0.1354306156369201	0.1397106439324856	224	resnet50_imagenet	3200	0.0406953749458373	0.0030670473248832	-9.544965412716278	0.7914334955871357	0.5256156249999999
TDS_like_score_resid	ridge	GSM7980862_N-3	3000	200	-0.014500862521563	-0.054296344113053	-12.91654027607615	1.1531703753658114	0.470281543274244	0.4647031323048153	0.1355836664205428	0.1397106439324856	224	resnet50_imagenet	3200	0.0406953749458373	0.0030670473248832	-9.544965412716278	0.7914334955871357	0.5256156249999999
TDS_like_score_resid	ridge	GSM7980863_N-4	3000	200	0.1337703442586064	0.0311534531607467	-20.487170823460318	1.105536634961381	0.5641121031746031	0.5641121031746031	0.1377059205244989	0.1397106439324856	224	resnet50_imagenet	3200	0.0406953749458373	0.0030670473248832	-9.544965412716278	0.7914334955871357	0.5256156249999999
TDS_like_score_resid	ridge	GSM7980864_PTC-1	3000	200	0.1024345608640216	0.1284829742385626	-10.1170139649144	0.919993030347292	0.5369278996865203	0.5369278996865203	0.138370072761323	0.1397106439324856	224	resnet50_imagenet	3200	0.0406953749458373	0.0030670473248832	-9.544965412716278	0.7914334955871357	0.5256156249999999
TDS_like_score_resid	ridge	GSM7980865_PTC-2	3000	200	0.0276621915547888	-0.0168568515213215	-8.51029584729709	0.8828651585233022	0.534473656424876	0.534473656424876	0.1327431010359548	0.1397106439324856	224	resnet50_imagenet	3200	0.0406953749458373	0.0030670473248832	-9.544965412716278	0.7914334955871357	0.5256156249999999
TDS_like_score_resid	ridge	GSM7980866_PTC-3	3000	200	0.0435910897772444	0.0134725639285151	-3.5543572634432268	0.5487151361659702	0.5622529644268774	0.560144625225977	0.1404694433920165	0.1397106439324856	224	resnet50_imagenet	3200	0.0406953749458373	0.0030670473248832	-9.544965412716278	0.7914334955871357	0.5256156249999999
TDS_like_score_resid	ridge	GSM7980867_PTC-4	3000	200	0.1325448136203405	0.1446814436352518	-16.625119530367005	0.7530141308856605	0.5137333333333334	0.5137333333333334	0.1397106439324856	0.1397106439324856	224	resnet50_imagenet	3200	0.0406953749458373	0.0030670473248832	-9.544965412716278	0.7914334955871357	0.5256156249999999
TDS_like_score_resid	ridge	GSM7980868_LPTC-1	3000	200	0.0185944648616215	0.0455520001421224	-15.694034652874867	0.9032080147695578	0.5367480777928539	0.5367480777928539	0.1349025046673004	0.1397106439324856	224	resnet50_imagenet	3200	0.0406953749458373	0.0030670473248832	-9.544965412716278	0.7914334955871357	0.5256156249999999
TDS_like_score_resid	ridge	GSM7980869_LPTC-2	3000	200	-0.0270921773044326	-0.0609245263567902	-18.381574975464243	0.68553866433059	0.5006496881496882	0.4955915252006843	0.1390368273104533	0.1397106439324856	224	resnet50_imagenet	3200	0.0406953749458373	0.0030670473248832	-9.544965412716278	0.7914334955871357	0.5256156249999999
TDS_like_score_resid	ridge	GSM7980870_LPTC-3	3000	200	0.0467906697667441	-0.1263580723261733	-4.712449766278238	0.6606847012549824	0.5579196217494089	0.5579196217494089	0.1402835469821475	0.1397106439324856	224	resnet50_imagenet	3200	0.0406953749458373	0.0030670473248832	-9.544965412716278	0.7914334955871357	0.5256156249999999
TDS_like_score_resid	ridge	GSM7980871_LPTC-4	3000	200	-0.0157473936848421	-0.005366582953968	-6.663093059567355	0.7576917117132094	0.5320893107539639	0.5240885416666666	0.1336343763665907	0.1397106439324856	224	resnet50_imagenet	3200	0.0406953749458373	0.0030670473248832	-9.544965412716278	0.7914334955871357	0.5256156249999999
TDS_like_score_resid	ridge	GSM7980872_ATC-1	3000	200	0.066433660841521	0.0168015377452026	-6.557466721732757	0.4877154006735161	0.6118889707688528	0.6258285714285714	0.1500517644949615	0.1397106439324856	224	resnet50_imagenet	3200	0.0406953749458373	0.0030670473248832	-9.544965412716278	0.7914334955871357	0.5256156249999999
TDS_like_score_resid	ridge	GSM7980873_ATC-2	3000	200	0.0406795169879247	-0.1511535041360908	-4.687201696567205	0.7939895745693722	0.318974358974359	0.318974358974359	0.1547053525767263	0.1397106439324856	224	resnet50_imagenet	3200	0.0406953749458373	0.0030670473248832	-9.544965412716278	0.7914334955871357	0.5256156249999999
TDS_like_score_resid	ridge	GSM7980874_ATC-3	3000	200	-0.0192364809120228	0.0829281717001741	-54.48744296171179	0.6834938169513848	0.8354591836734694	0.8354591836734694	0.1549845709037678	0.1397106439324856	224	resnet50_imagenet	3200	0.0406953749458373	0.0030670473248832	-9.544965412716278	0.7914334955871357	0.5256156249999999
TDS_like_score_resid	ridge	GSM7980875_ATC-4	3000	200	0.090347258681467	0.1343099510076069	-5.795637479926491	0.6633147298303197	0.5156043956043955	0.5155971479500892	0.1345054809920521	0.1397106439324856	224	resnet50_imagenet	3200	0.0406953749458373	0.0030670473248832	-9.544965412716278	0.7914334955871357	0.5256156249999999
TDS_like_score_resid	enet	GSM7980860_N-1	3000	200	0.1049321233030826	0.0738864830027564	-1.081569731224674	0.4737936272372636	0.5041856925418569	0.5000641766140418	0.1384930288797983	0.1397106439324856	224	resnet50_imagenet	3200	0.0397346548813139	0.0319574227594457	-0.9730655957584782	0.406752153640212	0.5238645833333333
TDS_like_score_resid	enet	GSM7980861_N-2	3000	200	0.0124698117452936	0.0345459207675698	-0.8857638172922975	0.4484365530619151	0.4911534926470588	0.4794296400187003	0.1354306156369201	0.1397106439324856	224	resnet50_imagenet	3200	0.0397346548813139	0.0319574227594457	-0.9730655957584782	0.406752153640212	0.5238645833333333
TDS_like_score_resid	enet	GSM7980862_N-3	3000	200	-0.039638490962274	0.0483464738655157	-1.1054021731367571	0.4991775995782073	0.5038813578959564	0.4989481065918653	0.1355836664205428	0.1397106439324856	224	resnet50_imagenet	3200	0.0397346548813139	0.0319574227594457	-0.9730655957584782	0.406752153640212	0.5238645833333333
TDS_like_score_resid	enet	GSM7980863_N-4	3000	200	0.1384249606240156	0.0721448482989992	-1.39955778566256	0.4801683999697335	0.5314980158730158	0.5314980158730158	0.1377059205244989	0.1397106439324856	224	resnet50_imagenet	3200	0.0397346548813139	0.0319574227594457	-0.9730655957584782	0.406752153640212	0.5238645833333333
